ID,Name,Table,DataType,DataCategory,Description,IsHidden,IsUnique,IsKey,IsNullable,Alignment,SummarizeBy,ColumnStorage,Type,SourceColumn,Expression,FormatString,IsAvailableInMDX,SortByColumn,GroupingBehavior,SourceProviderType,DisplayFolder,AlternateOf,LineageTag
505421,"data","_sort","Text","Regular","",False,True,False,False,"Default","None"," sort (505418)$data (505421)","Data","data","","",True,"sort","GroupOnValue","","","","a8bbf249-4a28-4c9d-80b3-71935cb858d3"
505422,"sort","_sort","Integer","Regular","",False,False,False,True,"Default","None"," sort (505418)$sort (505422)","Data","sort","","0",True,"","GroupOnValue","","","","7623c9e4-a9a3-4cfd-a44c-9b829f9b8b55"
548461,"type","_sort","Text","Regular","",False,False,False,True,"Default","None"," sort (505418)$type (548461)","Data","type","","",True,"","GroupOnValue","","","","e063ea5b-6863-4429-af1f-fcc849c561dd"
520243,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (520243)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
520261,"Date","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$Date (520261)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","0ebe87f6-3ade-4e21-9b3d-f26c7392c521"
520262,"Year","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$Year (520262)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","8831feef-e34a-4d04-b7e8-9862988f8b78"
520263,"MonthNo","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$MonthNo (520263)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","1d553ab1-ea10-4f8d-97e9-05340932fff8"
520264,"Month","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$Month (520264)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","5e7083bd-d938-4c43-922f-91223fbc9e20"
520265,"QuarterNo","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$QuarterNo (520265)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","caab8736-5a06-4e8b-a186-732154e8d0bc"
520266,"Quarter","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$Quarter (520266)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","91554a08-2df9-4a1f-9d17-45e7292d2e1e"
520267,"Day","LocalDateTable_700f0fd8-e3ed-47a7-80df-790c90327571","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 700f0fd8 e3ed 47a7 80df 790c90327571 (520242)$Day (520267)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","1f508857-8b89-48ac-b53f-e8c34f222c79"
520246,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (520246)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
520268,"Date","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$Date (520268)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","f66caa84-a6cb-48b2-ba86-4755679bedf9"
520269,"Year","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$Year (520269)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","bebe0df2-6354-471b-8ecf-70177775bbf9"
520270,"MonthNo","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$MonthNo (520270)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","0dc69a38-e543-4211-808d-66d8f5a37d5e"
520271,"Month","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$Month (520271)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","d5639974-9b62-4ac0-b059-2fdb7258a9fd"
520272,"QuarterNo","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$QuarterNo (520272)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","de6605b6-21cb-45a3-9615-87588a8f2a10"
520273,"Quarter","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$Quarter (520273)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","c7496075-c543-4aeb-804f-fd52364223ac"
520274,"Day","LocalDateTable_3256980a-f50b-4d19-8547-546d33332d62","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 3256980a f50b 4d19 8547 546d33332d62 (520245)$Day (520274)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","4106f9b5-4a09-47ab-a2d7-4f8e167f97b9"
520249,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (520249)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
520275,"Date","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$Date (520275)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","3cb2aefd-b77b-4284-9de9-18fe11053cad"
520276,"Year","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$Year (520276)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","b7fdf27b-e057-44d1-acb7-8072e895318a"
520277,"MonthNo","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$MonthNo (520277)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","57bf1a53-c82a-4920-a336-ee7baa86f5a1"
520278,"Month","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Text","Months","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$Month (520278)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","96c2547f-4ee0-4285-a882-0eae4e118fde"
520279,"QuarterNo","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$QuarterNo (520279)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","9d28a56e-f9e1-4f38-891f-70d43d1aab7d"
520280,"Quarter","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$Quarter (520280)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","09b7c240-d0c1-433b-b230-0fa5d063a41c"
520281,"Day","LocalDateTable_ecac10f5-18bd-425a-9f9b-f6fdf5488a88","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable ecac10f5 18bd 425a 9f9b f6fdf5488a88 (520248)$Day (520281)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","ce8f45c0-825a-4559-9357-75852f548437"
520252,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (520252)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
520282,"Date","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$Date (520282)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","5feaf2a0-24c2-4064-abd2-3551f708add7"
520283,"Year","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$Year (520283)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","4fc99c20-f60d-4d0f-95aa-46a3e2dcebbc"
520284,"MonthNo","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$MonthNo (520284)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","28e473b3-567d-47ee-900d-966fe1e89c04"
520285,"Month","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Text","Months","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$Month (520285)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","1d4a942b-5110-4328-a716-335f6cb5583c"
520286,"QuarterNo","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$QuarterNo (520286)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","7a4f5813-76ac-48bd-9f39-fa372ba16077"
520287,"Quarter","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$Quarter (520287)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","53b3dd07-b45a-4e0c-97e5-afb8eca8d123"
520288,"Day","LocalDateTable_c0bad6b6-ee51-47e2-bab1-40e21bb2c772","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable c0bad6b6 ee51 47e2 bab1 40e21bb2c772 (520251)$Day (520288)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","8e065938-e407-4512-9337-5cdec32e27b4"
568047,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","DB_PROCUREMENT_CONTRACT contract_payment_term","Integer","RowNumber","",True,True,True,False,"Default","Default","DB PROCUREMENT CONTRACT contract payment term (568046)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (568047)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
568053,"id","DB_PROCUREMENT_CONTRACT contract_payment_term","Integer","Regular","",False,False,False,True,"Default","Count","DB PROCUREMENT CONTRACT contract payment term (568046)$ID (568053)","Data","id","","0",True,"","GroupOnValue","","","","8fa84037-56d0-4021-a6dd-f734d73be0cc"
568054,"Contract_Number","DB_PROCUREMENT_CONTRACT contract_payment_term","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contract payment term (568046)$Contract Number (568054)","Data","Contract_Number","","",True,"","GroupOnValue","","","","9eb6a526-7ef3-47fe-a0c4-42396a0dacc2"
568055,"Amendment_Version","DB_PROCUREMENT_CONTRACT contract_payment_term","Integer","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contract payment term (568046)$Amendment Version (568055)","Data","Amendment_Version","","0",True,"","GroupOnValue","","","","d794cd6f-9fd6-4c18-94e8-d60a4b31e38a"
568056,"Term_Number","DB_PROCUREMENT_CONTRACT contract_payment_term","Integer","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contract payment term (568046)$Term Number (568056)","Data","Term_Number","","0",True,"","GroupOnValue","","","","1ac96f92-b059-4445-8d9f-eb8c6c268d00"
568057,"Term_Date","DB_PROCUREMENT_CONTRACT contract_payment_term","Date","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contract payment term (568046)$Term Date (568057)","Data","Term_Date","","Long Date",True,"","GroupOnValue","","","","cc7dfc3c-ac10-41c4-9182-abb782aef340"
568065,"Term_Amount","DB_PROCUREMENT_CONTRACT contract_payment_term","Number","Regular","",False,False,False,True,"Default","Sum","DB PROCUREMENT CONTRACT contract payment term (568046)$Term Amount (568065)","Data","Term_Amount","","",True,"","GroupOnValue","","","","43899ce4-6313-49b1-8404-82aa51bf4628"
568066,"Term_Type","DB_PROCUREMENT_CONTRACT contract_payment_term","Text","Regular","",False,False,False,True,"Default","None","DB PROCUREMENT CONTRACT contract payment term (568046)$Term Type (568066)","Data","Term_Type","","",True,"","GroupOnValue","","","","5bd57ff9-fbc7-40c3-b0e8-424301a3af7c"
572431,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","DateTable","Integer","RowNumber","",True,True,True,False,"Default","Default","Table (572430)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (572431)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
573439,"Date","DateTable","Date","Regular","",False,True,False,False,"Default","None","Table (572430)$Date (573439)","CalculatedTableColumn","Date","","General Date",True,"","GroupOnValue","","","","53b941fc-678b-4fbd-9d36-30258885c00c"
573441,"Year","DateTable","Integer","Regular","",False,False,False,True,"Default","Sum","Table (572430)$Year (573441)","CalculatedTableColumn","Year","","0",True,"","GroupOnValue","","","","a82e8d50-d2f3-4d25-9c95-dd41103ca0e7"
573443,"Month Number","DateTable","Integer","Regular","",False,False,False,True,"Default","Sum","Table (572430)$Month Number (573443)","CalculatedTableColumn","Month Number","","0",True,"","GroupOnValue","","","","c7e053c3-fc0c-405a-935a-67fb2bc1bac3"
573445,"Month Name","DateTable","Text","Regular","",False,False,False,True,"Default","None","Table (572430)$Month Name (573445)","CalculatedTableColumn","Month Name","","",True,"","GroupOnValue","","","","84f4d538-2719-4591-a13c-ea15535b76fc"
573447,"Year-Month","DateTable","Text","Regular","",False,False,False,True,"Default","None","Table (572430)$Year Month (573447)","CalculatedTableColumn","Year-Month","","",True,"","GroupOnValue","","","","15128164-e7fa-413f-a4f6-49cfcd9a4904"
573475,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Integer","RowNumber","",True,True,True,False,"Default","Default","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (573475)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
573478,"Date","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Date","PaddedDateTableDates","",True,True,False,False,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$Date (573478)","CalculatedTableColumn","Date","","",True,"","GroupOnValue","","","","fd204303-60a3-436b-80d7-722d751a1db5"
573479,"Year","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Integer","Years","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$Year (573479)","Calculated","","YEAR([Date])","",True,"","GroupOnValue","","","","2e8c8306-f78d-4ffb-b64a-03d3fca2404e"
573480,"MonthNo","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Integer","MonthOfYear","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$MonthNo (573480)","Calculated","","MONTH([Date])","",True,"","GroupOnValue","","","","86587eb9-0010-4dd9-bec4-ca4259de5652"
573481,"Month","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Text","Months","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$Month (573481)","Calculated","","FORMAT([Date], ""MMMM"")","",True,"MonthNo","GroupOnValue","","","","abdfa210-61b9-47b6-b1c0-87544edb18bc"
573482,"QuarterNo","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Integer","QuarterOfYear","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$QuarterNo (573482)","Calculated","","INT(([MonthNo] + 2) / 3)","",True,"","GroupOnValue","","","","946f7544-5578-4717-b0e7-12ebd20915f0"
573483,"Quarter","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Text","Quarters","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$Quarter (573483)","Calculated","","""Qtr "" & [QuarterNo]","",True,"QuarterNo","GroupOnValue","","","","62f5c401-2a15-4546-8959-dafaf13702ab"
573484,"Day","LocalDateTable_9e29f9e3-a372-49ab-8228-30fd64b2d059","Integer","DayOfMonth","",True,False,False,True,"Default","None","LocalDateTable 9e29f9e3 a372 49ab 8228 30fd64b2d059 (573474)$Day (573484)","Calculated","","DAY([Date])","",True,"","GroupOnValue","","","","3eb2d281-c4f8-4920-8646-68705157ebff"
1011810,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","remarks_expiring","Integer","RowNumber","",True,True,True,False,"Default","Default","remarks expiring (1011809)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (1011810)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
1011812,"Contract_Number","remarks_expiring","Text","Regular","",False,True,False,False,"Default","None","remarks expiring (1011809)$Contract Number (1011812)","Data","Contract_Number","","",True,"","GroupOnValue","","","","776a2ae7-8367-417b-b532-988a5dd62952"
1011813,"Remarks","remarks_expiring","Text","Regular","",False,False,False,True,"Default","None","remarks expiring (1011809)$remarks (1011813)","Data","Remarks","","",True,"","GroupOnValue","","","","7ece3d1f-663f-4a22-a294-e3f5568fa2b6"
1205520,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","remarks_expired","Integer","RowNumber","",True,True,True,False,"Default","Default","remarks expired (1205519)$RowNumber 2662979B 1795 4F74 8F37 6A1BA8059B61 (1205520)","RowNumber","RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","","",True,"","GroupOnValue","","","",""
1205522,"Contract_Number","remarks_expired","Text","Regular","",False,True,False,False,"Default","None","remarks expired (1205519)$Contract Number (1205522)","Data","Contract_Number","","",True,"","GroupOnValue","","","","ab4984f3-fc5b-4025-b545-559e32a93793"
